學年度,學期,學校,,,系所名稱,學制,對方學校（機構）國別(地區),對方學校(機構)名稱,,本國學生出國進修、交流人數,,
,,設立別,類別,名稱,,,,中文名稱,英文名稱,小計,男,女
101,1,公立,一般大學,臺北市立教育大學,教育行政與評鑑研究所,碩士班(日間),大陸地區,華東師範大學,East China Normal University,1,0,1
101,1,公立,一般大學,臺北市立教育大學,學習與媒材設計學系,學士班(日間),美國,西南奧克拉荷馬州立大學,Southwestern Oklahoma State University,1,0,1
101,1,公立,一般大學,臺北市立教育大學,學習與媒材設計學系課程與教學碩士班,碩士班(日間),大韓民國(南韓),釜山教育大學校,Busan National University of Education,1,0,1
101,1,公立,一般大學,臺北市立教育大學,音樂學系,碩士班(日間),大陸地區,華東師範大學,East China Normal University,1,0,1
101,1,公立,一般大學,臺北市立教育大學,視覺藝術學系,學士班(日間),美國,羅倫斯科技大學,Lawrence Technological University,1,0,1
101,1,公立,一般大學,臺北市立教育大學,中國語文學系,學士班(日間),大韓民國(南韓),釜山教育大學校,Busan National University of Education,1,0,1
101,1,公立,一般大學,臺北市立教育大學,中國語文學系,碩士班(日間),日本,鳴門教育大學,Naruto University of Education,1,0,1
101,1,公立,一般大學,臺北市立教育大學,心理與諮商學系,學士班(日間),美國,西南奧克拉荷馬州立大學,Southwestern Oklahoma State University,1,0,1
101,1,公立,一般大學,臺北市立教育大學,社會暨公共事務學系,學士班(日間),美國,西南奧克拉荷馬州立大學,Southwestern Oklahoma State University,1,0,1
101,1,公立,一般大學,臺北市立教育大學,數學系,學士班(日間),美國,西南奧克拉荷馬州立大學,Southwestern Oklahoma State University,1,0,1
101,1,公立,一般大學,臺北市立體育學院,運動科學研究所,碩士班(日間),美國,北卡羅萊納州立大學,THE UNIVERSITY OF NORTH CAROLINA,1,1,0
101,2,公立,一般大學,國立政治大學,教育學系,學士班(日間),大陸地區,北京大學,Peking University,1,0,1
101,2,公立,一般大學,國立政治大學,教育學系,學士班(日間),日本,佐賀大學,SAGA UNIVERSITY,1,1,0
101,2,公立,一般大學,國立政治大學,教育學系,學士班(日間),西班牙王國,那瓦納大學,University of Navarra School of Economics and Business Administration,1,1,0
101,2,公立,一般大學,國立政治大學,教育學系,博士班,英國,倫敦大學,UNIVERSITY OF LONDON,1,0,1
101,2,公立,一般大學,國立政治大學,中國文學系,學士班(日間),日本,同志社大學,DOSHISHA UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,土耳其語文學系,學士班(日間),土耳其共和國,伊斯坦堡大學,ISTANBUL UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,土耳其語文學系,學士班(日間),土耳其共和國,安卡拉大學,ANKARA UNIVERSITY,7,5,2
101,2,公立,一般大學,國立政治大學,土耳其語文學系,學士班(日間),土耳其共和國,畢爾坎特大學,BILKENT UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,土耳其語文學系,學士班(日間),日本,長崎大學,NAGASAKI UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,土耳其語文學系,學士班(日間),法國,里爾天主教大學,LILLE CATHOLIC UNIVERSITY,1,1,0
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,一橋大學,HITOTSUBASHI UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,中央大學,CHUNG-ANG UNIVERSITY,1,1,0
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,同志社大學,DOSHISHA UNIVERSITY,1,1,0
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,宇都宮大學,UTSUNOMIYA UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,長崎大學,NAGASAKI UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,青山學院大學,AOYAMA GAKUIN UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,宮崎大學,UNIVERSITY OF MIYAZAKI,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,御茶水女子大學,OCHANOMIZU UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,愛媛大學,EHIME UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,慶應義塾大學,KEIO UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,關西學院大學,KWANSEI GAKUIN UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),香港,香港城市大學,CITY UNIVERSITY OF HONG KONG,1,0,1
101,2,公立,一般大學,國立政治大學,阿拉伯語文學系,學士班(日間),科威特,科威特大學,KUWAIT UNIVERSITY,7,5,2
101,2,公立,一般大學,國立政治大學,阿拉伯語文學系,學士班(日間),突尼西亞共和國,布爾吉巴現代語言學院,Bourguiba Institute of Modern Languages,1,1,0
101,2,公立,一般大學,國立政治大學,阿拉伯語文學系,學士班(日間),約旦哈什米王國,約旦大學,UNIVERSITY OF JORDAN,5,2,3
101,2,公立,一般大學,國立政治大學,阿拉伯語文學系,學士班(日間),埃及阿拉伯共和國,亞歷山大大學,Alexandria University,1,1,0
101,2,公立,一般大學,國立政治大學,阿拉伯語文學系,學士班(日間),埃及阿拉伯共和國,坦塔大學,Tanta University,7,3,4
101,2,公立,一般大學,國立政治大學,阿拉伯語文學系,學士班(日間),埃及阿拉伯共和國,富吉爾語言中心,Fajr Language Center,2,0,2
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),大陸地區,北京大學,Peking University,1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),大韓民國(南韓),高麗大學,KOREA UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),丹麥王國,南丹麥大學,UNIVERSITY OF SOUTHERN DENMARK,1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),日本,東北大學,TOHOKU UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),西班牙王國,胡安卡洛斯國王大學,REY JUAN CARLOS UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),芬蘭共和國,土庫大學,UNIVERSITY OF TURKU,1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),俄羅斯聯邦,烏拉爾聯邦大學,URAL FEDERAL UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),香港,香港城市大學,CITY UNIVERSITY OF HONG KONG,1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),紐西蘭,懷卡托大學,University of Waikato,1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),瑞典王國,林奈大學,LINNAEUS UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),德意志聯邦共和國,維爾茨堡大學,"UNIVERSITY OF WUERZBURG, THE",1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),德意志聯邦共和國,慕尼黑大學,LUDWIG-MAXIMILIANS-UNIVERSITAT MUNCHEN,1,0,1
101,2,公立,一般大學,國立政治大學,英國語文學系,學士班(日間),澳大利亞,昆士蘭大學,UNIVERSITY OF QUEENSLAND,1,0,1
101,2,公立,一般大學,國立政治大學,斯拉夫語文學系,學士班(日間),大陸地區,中國人民大學,Renmin University of China,1,1,0
101,2,公立,一般大學,國立政治大學,斯拉夫語文學系,學士班(日間),俄羅斯聯邦,烏拉爾聯邦大學,URAL FEDERAL UNIVERSITY,6,2,4
101,2,公立,一般大學,國立政治大學,斯拉夫語文學系,學士班(日間),俄羅斯聯邦,國立喀山大學,Kazan State University,2,1,1
101,2,公立,一般大學,國立政治大學,斯拉夫語文學系,學士班(日間),俄羅斯聯邦,莫斯科大學,Lomonosov Moscow State University,5,3,2
101,2,公立,一般大學,國立政治大學,斯拉夫語文學系,學士班(日間),俄羅斯聯邦,莫斯科市立師範大學,MOSCOW CITY PEDAGOGICAL UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,斯拉夫語文學系,學士班(日間),俄羅斯聯邦,莫斯科語言大學,Moscow State Linguistic University,1,1,0
101,2,公立,一般大學,國立政治大學,斯拉夫語文學系,學士班(日間),俄羅斯聯邦,聖彼得堡財經大學,St.Petersburg State University of Economics and Finance,1,1,0
101,2,公立,一般大學,國立政治大學,斯拉夫語文學系,學士班(日間),捷克共和國,馬薩里克大學,MASARYK UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),大韓民國(南韓),梨花女子大學,EWHA WOMANS UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),加拿大,魁北克大學蒙特婁分校,UNIVERSITE DU QUEBEC A MONTREAL,1,1,0
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),西班牙王國,巴塞隆納商學院,ESADE Business School,1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),西班牙王國,哈恩大學,UNIVERSIDAD DE JAEN,1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),西班牙王國,奧維多大學,UNIVERSITY OF OVIEDO,1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),法國,里昂第二大學,UNIVERSITE LUMIERE LYON 2,2,0,2
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),法國,柏根蒂大學,UNIVERSITY OF BOURGOGNE,1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),法國,索邦巴黎第一大學,PARIS 1 PANTHEON-SORBONNE UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),法國,雷恩第二大學,UNIVERSITE RENNES 2 - HAUTE BRETAGNE,1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),德意志聯邦共和國,波昂大學,"UNIVERSITY OF BONN, THE",2,1,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),德意志聯邦共和國,哥廷根大學,UNIVERSITY OF GOTTINGEN,1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),德意志聯邦共和國,埃兒富特大學,UNIVERSITY OF ERFURT,2,1,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),德意志聯邦共和國,海德堡大學,UNIVERSITY OF HEIDELBERG,2,0,2
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),德意志聯邦共和國,特里爾大學,"UNIVERSITY OF TRIER, THE",1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),德意志聯邦共和國,曼漢姆大學,UNIVERSITY OF MANNHEIM,1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),德意志聯邦共和國,圖賓根大學,EBERHARD KARLS UNIVERSITAT TUBINGEN,2,0,2
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),德意志聯邦共和國,維爾茨堡大學,"UNIVERSITY OF WUERZBURG, THE",1,0,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),德意志聯邦共和國,慕尼黑大學,LUDWIG-MAXIMILIANS-UNIVERSITAT MUNCHEN,1,1,0
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),墨西哥合眾國,瓜達拉哈拉大學,UNIVERSIDAD DE GUADALAJARA,2,1,1
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),墨西哥合眾國,蒙特瑞技術研究學院,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,1,0,1
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),市立首爾大學,UNIVERSITY OF SEOUL,1,0,1
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),成均館大學,SUNGKYUNKWAN UNIVERSITY,3,1,2
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),西江大學,SOGANG UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),延世大學,YONSEI UNIVERSITY,1,1,0
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),東亞大學,DONG-A UNIVERSITY,2,0,2
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),釜山大學,PUSAN NATIONAL UNIVERSITY,2,0,2
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),釜山外國語大學,Busan University of Foreign Studies,1,0,1
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),高麗大學,KOREA UNIVERSITY,2,0,2
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),梨花女子大學,EWHA WOMANS UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),祥明大學,SANGMYUNG UNIVERSITY,2,0,2
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),漢陽大學,HANYANG UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),慶熙大學,KYUNG HEE UNIVERSITY,3,0,3
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),翰林大學,HALLYM UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,韓國語文學系,學士班(日間),大韓民國(南韓),韓國外國語大學,HANKUK UNIVERSITY OF FOREIGN STUDIES,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,學士班(日間),日本,筑波大學,UNIVERSITY OF TSUKUBA,4,2,2
101,2,公立,一般大學,國立政治大學,歐洲語文學系,學士班(日間),西班牙王國,馬德里卡洛斯三世大學,UNIVERSIDAD CARLOS III DE MADRID,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,碩士班(日間),日本,早稻田大學,WASEDA UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,日本語文學系,碩士班(日間),日本,東京外國語大學,TOKYO UNIVERSITY OF FOREIGN STUDIES,1,0,1
101,2,公立,一般大學,國立政治大學,歷史學系,學士班(日間),荷蘭王國,萊登大學,LEIDEN UNIVERSITY,1,1,0
101,2,公立,一般大學,國立政治大學,台灣史研究所,博士班,日本,東京大學,UNIVERSITY OF TOKYO,1,0,1
101,2,公立,一般大學,國立政治大學,歷史學系,博士班,日本,東京大學,UNIVERSITY OF TOKYO,1,1,0
101,2,公立,一般大學,國立政治大學,哲學系,學士班(日間),日本,東北大學,TOHOKU UNIVERSITY,1,1,0
101,2,公立,一般大學,國立政治大學,哲學系,學士班(日間),德意志聯邦共和國,布萊梅大學,UNIVERSITY OF BREMEN,1,0,1
101,2,公立,一般大學,國立政治大學,哲學系,學士班(日間),日本,立命館亞太大學,RITSUMEIKAN ASIA PACIFIC UNIVERSITY,1,0,1
101,2,公立,一般大學,國立政治大學,哲學系,碩士班(日間),大陸地區,山東大學,Shandong University,1,1,0
101,2,公立,一般大學,國立政治大學,哲學系,碩士班(日間),美國,斯克蘭頓大學,UNIVERSITY OF SCRANTON,1,1,0
