學年度,學期,學校,,,系所名稱,學制,對方學校（機構）國別(地區),對方學校(機構)名稱,,本國學生出國進修、交流人數,,
,,設立別,類別,名稱,,,,中文名稱,英文名稱,小計,男,女
101,2,公立,一般大學,國立中央大學,營建管理研究所,博士班,HKG,香港大學建築學院房地產及建設系,THE UNIVERSITY OF HONG KONG FACULTY OF ARCHITECTURE DEPARTMENT OF REAL ESTATE AND CONSTRUCTION,2,2,0
101,2,公立,一般大學,國立中央大學,營建管理研究所,博士班,HKG,香港產業科技研究中心,HONG KONG INDUSTRIAL TECHNOLOGY RESEARCH CENTRE,1,1,0
101,2,公立,一般大學,國立中央大學,生命科學系,學士班(日間),JPN,廣島大學,HIROSHIMA UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中央大學,化學學系,學士班(日間),HKG,香港中文大學,CHINESE UNIVERSITY OF HONG KONG,1,0,1
101,2,公立,一般大學,國立中央大學,地球科學學系,學士班(日間),KOR,濟洲大學,JEJU NATIONAL UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中央大學,地球科學學系,學士班(日間),NLD,荷蘭翰斯葛洛寧恩大學,"HANZE UNIVERSITY OF APPLIED SCIENCES, GRONINGEN",1,0,1
101,2,公立,一般大學,國立中央大學,地球科學學系,學士班(日間),DEU,布萊梅大學,UNIVERSITY OF BREMEN,1,0,1
101,2,公立,一般大學,國立中央大學,應用地質研究所,博士班,USA,勞倫斯柏克萊國家實驗院,LAWRENCE BERKELEY NATIONAL LABORATORY,1,1,0
101,2,公立,一般大學,國立中央大學,生物物理研究所,碩士班(日間),SWE,林雪平大學,LINKOPING UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中央大學,大氣科學學系,博士班,USA,科羅拉多州大學,COLORADO STATE UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中央大學,大氣科學學系,博士班,USA,美國國家大氣研究中心,THE NATIONAL CENTER FOR ATMOSPHERIC RESEARCH,1,1,0
101,2,公立,一般大學,國立中央大學,天文研究所,博士班,USA,加州理工學院,CALIFORNIA COLLEGE OF TECHNOLOGY,1,1,0
101,2,公立,一般大學,國立中央大學,太空科學研究所,博士班,USA,美國國家大氣研究中心高層大氣實驗室,"NATIONAL CENTER FOR ATMOSPHERIC RESEARCH, HIGH ALTITUDE OBSERVATORY",1,1,0
101,2,公立,一般大學,國立中央大學,太空科學研究所,博士班,USA,美國國家海洋與大氣總署太空天氣預測中心,NOAA/SWPC,2,2,0
101,2,公立,一般大學,國立中央大學,資訊管理學系,碩士班(日間),AUS,澳洲西雪梨大學,UNIVERSITY OF WESTERN SYDNEY,1,0,1
101,2,公立,一般大學,國立中央大學,電機工程學系,學士班(日間),USA,美國華盛頓大學,UNIVERSITY OF WASHINGTON,1,1,0
101,2,公立,一般大學,國立中央大學,電機工程學系,學士班(日間),SWE,林雪平大學,LINKOPING UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中央大學,資訊工程學系,學士班(日間),FRA,特魯瓦科技大學,UNIVERSITY OF TECHNOLOGY OF TROYES (UTT),1,0,1
101,2,公立,一般大學,國立中央大學,電機工程學系,碩士班(日間),DEU,林雪平大學,LINKOPING UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中央大學,資訊工程學系,碩士班(日間),NZL,威靈頓大學,VICTORIA UNIVERSITY OF WELLINGTON,1,1,0
101,2,公立,一般大學,國立中央大學,機械工程學系,學士班(日間),DEU,林雪平大學,LINKOPING UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中央大學,土木工程學系,博士班,JPN,美國德州大學奧斯汀分校,UNIVERSITY OF TEXAS AT AUSTIN,1,0,1
101,2,公立,一般大學,國立中央大學,土木工程學系,博士班,USA,任色列理工學院,RENSSELAER POLYTECHNIC INSTITUTE,1,1,0
101,2,公立,一般大學,國立中央大學,化學工程與材料工程學系,碩士班(日間),JPN,山形大學,YAMAGATA UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中央大學,化學工程與材料工程學系,博士班,USA,加州大學洛杉磯分校,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",1,0,1
101,2,公立,一般大學,國立中央大學,能源工程研究所,博士班,KOR,崇實大學,SOONGSIL UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,劇場藝術學系,學士班(日間),NLD,聖馬丁國家遺產組織,ST. MAARTEN NATIONAL HERITAGE FOUNDATION,1,1,0
101,2,公立,一般大學,國立中山大學,中國文學系,學士班(日間),CHN,同濟大學,TONGJI UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,中國文學系,學士班(日間),JPN,東北大學,TOHOKU UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,中國文學系,學士班(日間),JPN,創價大學,SOKA UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,外國語文學系,學士班(日間),KOR,梨花女子大學,EWHA WOMEN UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,外國語文學系,學士班(日間),CAN,渥太華大學,UNIVERSITY OF OTTAWA,2,0,2
101,2,公立,一般大學,國立中山大學,外國語文學系,學士班(日間),FRA,里昂第二大學,UNIVERSITY LUMIERE LYON 2,2,0,2
101,2,公立,一般大學,國立中山大學,外國語文學系,學士班(日間),USA,天普大學,TEMPLE UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,外國語文學系,學士班(日間),SVK,夸美紐斯大學,COMENIUS UNIVERSITY IN BRATISLAVA,1,0,1
101,2,公立,一般大學,國立中山大學,外國語文學系,學士班(日間),SGP,南洋理工大學,NANYANG TECHNOLOGICAL UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,外國語文學系,學士班(日間),AUS,拉籌伯大學,LA TROBE UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,哲學研究所,碩士班(日間),HKG,香港中文大學,THE CHINESE UNIVERSITY OF HONG KONG,1,0,1
101,2,公立,一般大學,國立中山大學,政治經濟學系,學士班(日間),TRU,法提大學,FATIH UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,政治經濟學系,學士班(日間),CHN,上海交通大學,SHANGHAI JIAO TONG UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,政治經濟學系,學士班(日間),CHN,四川大學,SICHUAN UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,政治經濟學系,學士班(日間),CHN,浙江大學,ZHEJIANG UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,政治經濟學系,學士班(日間),SWE,林奈大學,LINNAEUS UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,政治經濟學系,學士班(日間),AUS,葛瑞菲斯大學,GRIFFITH UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,經濟學研究所,碩士班(日間),SWE,林奈大學,LINNAEUS UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,政治學研究所,碩士班(日間),JPN,琉球大學,UNIVERSITY OF THE RYUKYUS,1,1,0
101,2,公立,一般大學,國立中山大學,公共事務管理研究所,博士班,CHN,燕山大學,YANSHAN UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,公共事務管理研究所,博士班,USA,哥倫比亞大學,COLUMBIA UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,企業管理學系,學士班(日間),KOR,延世大學,YONSEI UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,企業管理學系,學士班(日間),FRA,巴黎高等經貿學院,INSTITUTE SUPERIEUR DU COMMERCE (ISC PARIS),1,1,0
101,2,公立,一般大學,國立中山大學,企業管理學系,學士班(日間),DEU,曼漢大學,UNIVERSITY OF MANNHEIM,1,0,1
101,2,公立,一般大學,國立中山大學,企業管理學系,學士班(日間),MEX,塞堤司大學,CENTRO DE ENSENANZA TECNICA Y SUPERIOR(CETYS),1,0,1
101,2,公立,一般大學,國立中山大學,國際經營管理碩士學程,碩士班(日間),KOR,漢城科技整合學校,SEOUL SCHOOL OF INTEGRATED SCIENCES & TECHNOLOGIES,1,1,0
101,2,公立,一般大學,國立中山大學,國際經營管理碩士學程,碩士班(日間),JPN,中央大學,CHUO UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,國際經營管理碩士學程,碩士班(日間),JPN,早稻田大學,WASEDA UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,國際經營管理碩士學程,碩士班(日間),JPN,專修大學,SENSHU UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,國際經營管理碩士學程,碩士班(日間),POL,波蘭大學-琴斯托霍瓦,POLONIA UNIVERSITY IN CZESTOCHOWA,1,0,1
101,2,公立,一般大學,國立中山大學,國際經營管理碩士學程,碩士班(日間),AUT,林茲大學,JOHANNES KEPLER UNIVERSITY LINZ,2,1,1
101,2,公立,一般大學,國立中山大學,企業管理學系,碩士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,企業管理學系,碩士班(日間),KOR,成均館大學,SUNGKYUNKWAN UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,企業管理學系,碩士班(日間),USA,夏威夷大學,UNIVERSITY OF HAWAII,1,0,1
101,2,公立,一般大學,國立中山大學,財務管理學系,學士班(日間),CHN,上海交通大學,SHANGHAI JIAO TONG UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,財務管理學系,學士班(日間),CHN,同濟大學,TONGJI UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,財務管理學系,學士班(日間),CHN,武漢大學,WUHAN UNIVERSITY,3,3,0
101,2,公立,一般大學,國立中山大學,財務管理學系,學士班(日間),CHN,南京大學,NANJING UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,財務管理學系,學士班(日間),CHN,浙江大學,ZHEJIANG UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,財務管理學系,學士班(日間),CHN,復旦大學,FUDAN UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,財務管理學系,學士班(日間),CHN,廣州中山大學,GUANG ZHOU SUN YAT-SEN UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,財務管理學系,學士班(日間),CAN,維多利亞大學,UNIVERSITY OF VICTORIA,1,0,1
101,2,公立,一般大學,國立中山大學,財務管理學系,學士班(日間),USA,波特蘭州立大學,PORTLAND STATE UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,財務管理學系,學士班(日間),AUT,林茲大學,JOHANNES KEPLER UNIVERSITY LINZ,2,1,1
101,2,公立,一般大學,國立中山大學,財務管理學系,學士班(日間),DEU,曼漢大學,UNIVERSITY OF MANNHEIM,1,0,1
101,2,公立,一般大學,國立中山大學,財務管理學系,碩士班(日間),AUT,林茲大學,JOHANNES KEPLER UNIVERSITY LINZ,2,1,1
101,2,公立,一般大學,國立中山大學,醫務管理碩士學位學程,碩士班(日間),CHN,南方醫科大學,SOUTHERN MEDICAL UNIVERSITY,1,0,1
101,2,公立,一般大學,國立中山大學,人力資源管理研究所亞太人力資源管理碩士在職專班,碩士在職專班,USA,加州大學聖地牙哥分校,UNIVERSITY OF CALIFORNIA SAN DIEGO(UCSD),12,8,4
101,2,公立,一般大學,國立中山大學,生物科學系,學士班(日間),CZE,捷克科技大學,CZECH TECHNICAL UNIVERSITY IN PRAGUE,1,0,1
101,2,公立,一般大學,國立中山大學,物理學系,碩士班(日間),USA,美國洛杉磯加州大學,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",1,1,0
101,2,公立,一般大學,國立中山大學,物理學系,博士班,USA,美國洛杉磯加州大學,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",1,1,0
101,2,公立,一般大學,國立中山大學,海洋生物科技暨資源學系,碩士班(日間),HRV,札格拉布大學,UNIVERSITY OF ZAGREB,1,0,1
101,2,公立,一般大學,國立中山大學,應用數學系,學士班(日間),CHN,浙江大學,ZHEJIANG UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,應用數學系,學士班(日間),JPN,立命館大學,RITSUMEIKAN UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,資訊管理學系,學士班(日間),CAN,維多利亞大學,UNIVERSITY OF VICTORIA,1,0,1
101,2,公立,一般大學,國立中山大學,資訊管理學系,學士班(日間),HKG,香港城市大學,CITY UNIVERSITY OF HONG KONG,1,1,0
101,2,公立,一般大學,國立中山大學,資訊管理學系,碩士班(日間),AUT,林茲大學,JOHANNES KEPLER UNIVERSITY LINZ,7,5,2
101,2,公立,一般大學,國立中山大學,資訊管理學系,博士班,AUT,維也納大學,UNIVERSITY OF VIENNA,1,1,0
101,2,公立,一般大學,國立中山大學,電機工程學系,學士班(日間),CHN,北京理工大學,BEIJING INSTITUTE OF TECHNOLOGY,1,1,0
101,2,公立,一般大學,國立中山大學,光電工程學系,碩士班(日間),USA,賓州州立大學,PENNSYLVANIA STATE UNIVERSITY,1,1,0
101,2,公立,一般大學,國立中山大學,資訊工程學系,博士班,CAN,維多利亞大學,UNIVERSITY OF VICTORIA,1,0,1
101,2,公立,一般大學,國立中山大學,機械與機電工程學系,博士班,USA,加州大學戴維斯分校,"UNIVERSITY OF CALIFORNIA, DAVIS",1,1,0
101,2,公立,一般大學,國立中山大學,材料與光電科學學系,博士班,DEU,克勞斯塔爾工業大學,CLAUSTHAL UNIVERSITY OF TECHNOLOGY,1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,教育研究所,碩士班(日間),USA,美國加州大學洛杉磯分校,"UNIVERSITY OF CALIFORNIA, LOS?ANGELES",1,0,1
101,2,公立,一般大學,國立臺灣海洋大學,海洋事務與資源管理研究所,碩士班(日間),CHN,中國海洋大學,OCEAN UNIVERSITY OF CHINA,1,0,1
101,2,公立,一般大學,國立臺灣海洋大學,海洋法律研究所,碩士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,生命科學系,學士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,0,1
101,2,公立,一般大學,國立臺灣海洋大學,生命科學系,學士班(日間),CAN,加拿大紐芬蘭紀念大學,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,生物科技研究所,博士班,USA,美國佛羅里達大學,THE UNIVERSITY OF FLORIDA,1,0,1
101,2,公立,一般大學,國立臺灣海洋大學,海洋環境資訊系,學士班(日間),CHN,上海海洋大學,SHANGHAI FISHERIES UNIVERSITY,2,1,1
101,2,公立,一般大學,國立臺灣海洋大學,海洋環境資訊系,學士班(日間),CHN,河海大學,HOHAI UNIVERSITY,4,4,0
101,2,公立,一般大學,國立臺灣海洋大學,海洋環境資訊系,學士班(日間),CAN,加拿大紐芬蘭紀念大學,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,1,0,1
101,2,公立,一般大學,國立臺灣海洋大學,海洋環境資訊系,學士班(日間),USA,美國加州大學柏克萊分校,"UNIVERSITY OF CALIFORNIA, BERKELEY",1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,海洋環境資訊系,學士班(日間),GBR,英國卡爾地夫大學,CARDIFF UNIVERSITY,1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,海洋環境資訊系,碩士班(日間),CHN,河海大學,HOHAI UNIVERSITY,4,3,1
101,2,公立,一般大學,國立臺灣海洋大學,海洋生物研究所,博士班,FRA,法國里爾科技大學,LILLE UNIVERSITY OF SCIENCE AND?TECHNOLOGY,1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,海洋環境資訊系,博士班,CHN,上海海洋大學,SHANGHAI FISHERIES UNIVERSITY,1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,海洋環境資訊系,博士班,CHN,河海大學,HOHAI UNIVERSITY,2,0,2
101,2,公立,一般大學,國立臺灣海洋大學,通訊與導航工程學系,學士班(日間),USA,美國加州大學柏克萊分校,"UNIVERSITY OF CALIFORNIA, BERKELEY",1,0,1
101,2,公立,一般大學,國立臺灣海洋大學,電機工程學系,學士班(日間),USA,美國加州大學柏克萊分校,"UNIVERSITY OF CALIFORNIA, BERKELEY",2,2,0
101,2,公立,一般大學,國立臺灣海洋大學,系統工程暨造船學系,學士班(日間),USA,美國加州大學柏克萊分校,"UNIVERSITY OF CALIFORNIA, BERKELEY",1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,輪機工程學系,學士班(日間),CHN,集美大學,JIMEI UNIVERSITY,21,15,6
101,2,公立,一般大學,國立臺灣海洋大學,機械與機電工程學系,學士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,機械與機電工程學系,學士班(日間),USA,美國加州大學柏克萊分校,"UNIVERSITY OF CALIFORNIA, BERKELEY",2,2,0
101,2,公立,一般大學,國立臺灣海洋大學,機械與機電工程學系,學士班(日間),CHN,中國海洋大學,OCEAN UNIVERSITY OF CHINA,1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,機械與機電工程學系,碩士班(日間),JPN,日本國立材料科學研究所,NATIONAL INSTITUTE FOR MATERIALS SCIENCE | NIMS,4,4,0
101,2,公立,一般大學,國立臺灣海洋大學,河海工程學系,學士班(日間),CAN,加拿大紐芬蘭紀念大學,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,1,0,1
101,2,公立,一般大學,國立臺灣海洋大學,河海工程學系,學士班(日間),USA,美國加州大學柏克萊分校,"UNIVERSITY OF CALIFORNIA, BERKELEY",1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,河海工程學系,碩士班(日間),CHN,河海大學,HOHAI UNIVERSITY,1,0,1
101,2,公立,一般大學,國立臺灣海洋大學,河海工程學系,博士班,CHN,中國海洋大學,OCEAN UNIVERSITY OF CHINA,1,0,1
101,2,公立,一般大學,國立臺灣海洋大學,河海工程學系,博士班,CHN,河海大學,HOHAI UNIVERSITY,3,2,1
101,2,公立,一般大學,國立臺灣海洋大學,食品科學系,學士班(日間),CAN,加拿大紐芬蘭紀念大學,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,1,0,1
101,2,公立,一般大學,國立臺灣海洋大學,食品科學系,學士班(日間),USA,美國加州大學柏克萊分校,"UNIVERSITY OF CALIFORNIA, BERKELEY",2,1,1
101,2,公立,一般大學,國立臺灣海洋大學,水產養殖學系,學士班(日間),CHN,上海海洋大學,SHANGHAI FISHERIES UNIVERSITY,1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,水產養殖學系,學士班(日間),CHN,中國海洋大學,OCEAN UNIVERSITY OF CHINA,3,1,2
101,2,公立,一般大學,國立臺灣海洋大學,水產養殖學系,學士班(日間),JPN,東京大學,THE UNIVERSITY OF TOKYO,1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,水產養殖學系,學士班(日間),CAN,加拿大紐芬蘭紀念大學,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,2,2,0
101,2,公立,一般大學,國立臺灣海洋大學,水產養殖學系,學士班(日間),USA,美國加州大學柏克萊分校,"UNIVERSITY OF CALIFORNIA, BERKELEY",1,0,1
101,2,公立,一般大學,國立臺灣海洋大學,航運管理學系,學士班(日間),CHN,上海交通大學,SHANGHAI JIAO TONG UNIVERSITY,3,2,1
101,2,公立,一般大學,國立臺灣海洋大學,航運管理學系,學士班(日間),CHN,中國海洋大學,OCEAN UNIVERSITY OF CHINA,1,1,0
101,2,公立,一般大學,國立臺灣海洋大學,航運管理學系,學士班(日間),KOR,陽明海運韓國分公司,YANG MING MARINE TRANSPORT CORP.,2,0,2
